index,label,text,score
7234,1,めっちゃ伸び早いやん,0.9604
7236,1,イラスト、曲、リズム全部に中毒性えぐすぎる,0.9307
7238,1,風強いけど元気に学校行ってえらい,0.9884
7239,1,だれか実写やりそう,0.8581
7240,1,オクターブのべーすやっぱきもちいい,0.972
7241,1,作画崩壊キャベツ好き,0.9675
7243,1,風でオールバックになってる謎の四足歩行生物かわいい,0.9644
7244,1,良い睡眠には幸せホルモンの分泌が必要だと聴いたので、寝る前にこれ聴くことにした🐍,0.9544
7245,1,定期的に聞きたくなる,0.7665
7246,1,なんだ、この運命感アンダーテールのオルゴール出してた人がこうなるとはあと！間奏まじ大好き0:141:18,0.9049
7247,1,リコーダーパート好きすぎて着信音にした。あと，いちいち出てくる動物たちが可愛すぎる。,0.9898
7248,0,休日に数回聴いただけで今日1日仕事中の脳内BGMで流れてたくらい中毒性がある。,0.8694
7249,1,やば！！！4日前まで14万回再生だったよ！！スクショある！！500万再生とかされたら古参じゃん！！,0.9263
7250,0,ホントに何が伸びるか分からん時代だなって,0.7543
7251,1,音楽がいい,0.9812
7252,1,久々に定期的に聞きに来たくなるボカロ,0.7169
7253,1,みんなの歌感があって和む,0.8504
7254,1,小並感な歌詞が最高に良,0.9906
7255,1,謎犬足短くてちょこちょこ歩いてるのクソ愛くるしい,0.9541
7256,1,「ﾃｲｯ↓きﾃｲｯ↓き」って音の下がり方好き,0.9176
7257,1,この歌、カラオケに登録されたら速攻歌うｯｯ,0.868
7258,0,日常とか三ツ星カラーズとかキルミーベイベーに使われててもおかしくない,0.6102
7259,0,そっか…「キャベツ検定」のネタはもう古いか…,0.7474
7260,1,犬が好きすぎる,0.9849
7262,1,メッチャ中毒性のある～。。。,0.9727
7263,1,100・万・再生・早すぎる⤴︎︎次の動画に・進めない泥？沼・につかあたな定期定期的にカムバック♪,0.9581
7264,1,女の子の肌が小麦肌なとこが最高に性癖ブッ刺さりました,0.8024
7265,1,最高,0.9906
7266,1,伝説のキャベツを出してくるあたり親近感,0.5817
7267,1,まじでSpotifyにほすぃ,0.8566
7268,1,あと五万！,0.6797
7269,1,1日10万回再生回数伸びてるのすごすぎ,0.8041
7270,1,難しく考えずただ、音楽と言う世界を楽しむ！って感じがあってとっても素敵ですね！日常の些細な事柄でさえ歌にできるなんて幸せな事なんでしょう！,0.9934
7271,1,定期定期定期的に見たくな〜る♪,0.9841
7272,1,この3日間で50万再生くらい伸びて無いか？自分もこの曲でファンになったけど、Youtubeのおすすめ機能優秀すぎる,0.9865
7273,1,騒がしいボカロが次々と世の中の出てくる中でこのような曲を作るのは才能の塊や,0.8905
7274,1,謎の生物が転がってるの好き,0.9722
7275,0,spotifyに欲しいです,0.669
7276,1,一生聴いてられる,0.9394
7277,1,ユキちゃんの曲は神調教とかどうでも良くこう言うのがピッタリだよね👍🎵,0.7195
7278,1,突然、ホームにでてきたから聞いてみたら、ハマってしまった！,0.9907
7279,1,気づいたらこの曲聴いてるくらいにはぶっ刺さってる,0.8959
7280,1,所々にアニメだったりボカロのパロがあっておもろい。キャベツとかそうだよね。,0.8892
7281,1,ﾋﾟｭﾋﾟｭﾋﾟｭｯって音めっちゃ好き,0.9885
7282,1,めっちゃ伸びとるやん！,0.9701
7283,1,良い曲名だな〜どんな歌詞なんだろって思って再生したら「外出た瞬間終わったわ」って。最高か？,0.9464
7285,1,ハトのところ好き,0.9863
7286,0,AppleMusicは早く！,0.9635
7287,1,おすすめに流れてくる度再生数がめっちゃ増えてるのほんとに凄いな...,0.9667
7288,1,何だこのほわほわ感。好き,0.9904
7289,1,リコーダーが好きすぎるw,0.9641
7291,1,すこすこのすこです,0.6906
7292,1,ユキちゃんかわいいwwww曲もめっちゃかわいいくていい,0.9934
7293,1,右下にぴょこぴょこ出てくるユキが狂おしいほどに好き,0.9814
7295,1,ボールキャベツ出た笑笑,0.7487
7296,0,この曲だけは考察班が生まれないでほしい,0.5112
7297,1,ちょっと怪しいリコーダーの音がよりこの曲の良さを出してる,0.837
7298,1,1:05この押し戻されるの好き,0.9013
7299,1,0:54あたりのハトハトハトハト大☆乱☆闘がイラストも含め好きすぎる,0.9899
7300,1,安定のキャベツも好き,0.9837
7301,1,ガチャから出てくるウパ好きｗ,0.9748
7302,1,『終わったわ…』なのが良いよな,0.7443
7303,1,え、ちょっと前まで10万再生くらいじゃなかった？伸びえぐ…,0.9372
7304,1,クソ雑魚リコーダーがめっちゃ好き,0.9867
7305,1,のほほんとしました(*´-`),0.9266
7306,1,何気にキャベツ切るシーンが好き,0.9843
7307,1,リコーダー好きw,0.8649
7308,0,あかん時間溶ける,0.9826
7309,1,全部ポワポワでかわいい,0.983
7310,0,切ったキャベツ、某アニメの作画崩壊のやつだ😂😂,0.8901
7311,1,1:18でちょっと力の抜けるリコーダーの音に対して、MVに強調線ついてるの凄い好き,0.9903
7312,1,AIには決して生み出せない、希望に溢れた作品。,0.9259
7313,1,前髪がお亡くなりになったときはこれ聴いてテンション上げてる,0.6858
7314,1,あらゐけいいちの日常を感じる雰囲気が良い！！,0.9857
7316,0,のびエグすぎやろ,0.8352
7317,1,0:53好き,0.9725
7318,1,あらゐけいいちみがある。好き。,0.8927
7319,0,1:26くらいのユキちゃんきゅうくらりんみたいなってんなぁ,0.6636
7320,0,ランニングで強風に煽られてる時ずっと脳内リピ😂,0.9645
7321,1,再生回数100万行きそう,0.7902
7322,1,なんだこれ可愛すぎるｗｗｗｗｗｗｗ,0.9906
7323,1,すごい好きです,0.9895
7324,1,楽器も小学生で使うようなものが多いし、思いましたとかの小学生構文なの好き,0.9718
7325,1,この子の身長と一緒にぐんぐん伸びろ〜,0.8623
7326,1,ただただ明るくて好きw,0.992
7327,1,群馬の都道府県民歌にしたいって思いました,0.635
7328,1,ぴーひゃらリコーダーが好き,0.9674
7329,1,キャベツを切る所ポピーの所風で目を細める所ハトとカラスが楽器をつつく所がかわいかったです◎,0.9875
7330,1,あかんもう3日連続で聞きに来てる中毒性高すぎ😊,0.9914
7331,1,日常のささいな事を歌詞に出来るなんてすげ,0.9338
7332,1,めちゃくちゃ癒された,0.9835
7333,1,ぽややんとしてて何も考えずに聞いてられるしめちゃくちゃ耳に残るから何回も聴きに来てしまう笑,0.7808
7334,1,うわっ、すきっ,0.9526
7335,0,なんか見たことあるキャベツ切ってんな…,0.6188
7336,1,なんなんこの曲意味分からん過ぎるけどカラスとハトと犬みたいな奴がリコーダーに合わせてておもろい,0.8866
7337,1,リズム天国にありそうで楽しいな,0.966
7338,1,カラスかわよ！,0.7185
7339,1,絵柄がテレキャスターに似ててなんか落ち着く,0.9691
7340,1,イラストがめちゃくちゃ可愛くて好き,0.9935
7341,1,ブルハムみたいに頭の中を宇宙に出来るからなんか好き,0.9805
7342,1,ゆるゆるした感じの声可愛い,0.9857
7343,1,めちゃくちゃ耳に残る歌詞でリズム感も好きです😭！！学生とかは前髪とか髪の毛に命かけてるので固めて来たのに外出た瞬間風でオールバックになったら終わったーっていつもなってますwww！！,0.9885
7344,1,リコーダーパート好きすぎます❤ラスサビ入る前のぽふぃー⤴︎︎ってのめちゃ好きです笑,0.9862
7345,1,絵可愛すぎます！LINEスタンプにして欲しいくらい😍,0.9912
7346,1,ねこなのかいぬなのか不確かすぎる子が好き,0.7792
7347,0,また戻ってきてしまった,0.5435
7348,1,ほんとに(小並感)な歌詞で最高,0.9729
7349,0,急にきゅうくらりんみたいなの出てきて既視感って思いました。,0.8886
7350,1,マジで何も考えたくないとき聞くとなんか元気出る笑,0.8795
7351,1,こういう曲も病み曲も5:5くらいで流行ったら世界が平和になる気がしている,0.7537
7352,1,作画崩壊キャベツあるの好き,0.9848
7353,0,まじこれは全女子の悩みだと思う時間かけて前髪セットしても家出た瞬間その努力無くなるのほんとに虚無ww定期的にオールバックの女子が朝教室で大量発生するんよね,0.977
7354,0,キャベツで炎上する,0.7814
7355,1,歌愛ユキちゃんの声とぐだぐだリコーダーがとても心地よくて何回も聞いちゃう,0.9837
7356,1,作画崩壊しまくったキャベツあんの不覚にも笑ってしまった,0.5494
7357,1,すき,0.8999
7358,1,歌愛ユキの声が気持ちいいそれだけ考えてればいい,0.9775
7360,1,今日、久しぶりに天気が良くて。でも風が強くて。3日前に知ったこの曲が脳内再生されました。,0.5226
7361,1,キャベツ切ってるとこ好き❤,0.9887
7362,0,分かりみが深すぐる・・・(´･ω･｀),0.8948
7363,0,こういう明るいボカロ見ても考察してしまう自分がいる,0.8757
7364,1,これ最近と重なりすぎてめっちゃ共感できるw,0.9337
7365,1,最近重てぇボカロが好きでそれしか聞いてなかったけどたまには歌詞に何のメッセージ性の無いボカロ(良い意味で)も良いわね……,0.6053
7366,1,定期的に聴きたくなる,0.9455
7367,1,1:57のとこの虚無なウーパールーパーさ、最近ガチャガチャ7回回すくらい手に入れたくなる可愛いさでオススメ,0.982
7368,1,歌詞は小学生並みの感想なのに癖になるメロディーラインとアニメで滅茶苦茶ハマってる,0.7455
7369,1,めちゃくちゃ伸びてるなぁ,0.9323
7370,1,AppleMusicに追加されて欲しい,0.7566
7372,1,なんか好き、楽しい,0.9933
7373,0,作画崩壊キャベツ,0.8945
7374,1,急にキャベツぶった斬るあの名シーンが飛び出して笑っちまった,0.7913
7375,1,曲のリズムが好き,0.9859
7376,1,前に見た時は12万再生くらいだったのに伸びて来たな……100万いきそう,0.9725
7377,1,なーんか知らんうちにとんでもない回数再生されてる…すごい,0.7748
7378,1,可愛い曲ですね。ぜひ歌ってみたいんです。,0.9903
7379,1,ここ2日くらいで再生回数爆増したなすき,0.9758
7380,1,なんかもう全部好き,0.9766
7381,1,早めに見つけられた神曲,0.9746
7382,1,サムネに釣られて見ましためっちゃ良い曲に出会えた事に感動してるこれは好き,0.9945
7383,1,他の曲も漏れなく素晴らしいから聞いてほしい,0.9858
7384,1,YouTubeさんよぉ何回おすすめにこれ出すんだよ最高だよ,0.9894
7385,1,0:53ここすき,0.5415
7386,0,再生数2万くらいの時に見つけたのが地味に誇り,0.8367
7387,1,このMVのカラス可愛い,0.9916
7388,1,これは伸びると思ったけど…ほんとにすごい伸びしてるな🎉,0.9433
7389,1,好きすぎるwww,0.9898
7390,1,メロディかっこいいのにすごい可愛い…癒やされる…,0.9886
7391,1,ほんわかしてていいなぁ,0.8895
7392,1,重さが何もない界隈曲みたいで好き,0.9881
7393,0,キャベツ某アニメリスペクトかな？好きwww違ったら気まずいすみません,0.9827
7394,1,中毒性高いw,0.9877
7395,1,かわいい、かわいいに尽きる。ただひたすらかわいい。,0.9851
7396,0,学校行くとき自転車で家出た瞬間強風だとバックぶん投げたくなる,0.9698
7397,1,無限にリピしたいし好き過ぎるからLINEミュージックとかにも上げてくれ,0.973
