text,label,score
結局言いたいことが外出たら風強すぎて終わったって事とイラストと曲がどこか気が抜けててそれらが混ざった結果逆に癖になるすごい曲だった...久しぶりにボカロ聴いたなって懐かしい気持ちになりました。,POSITIVE,0.9061
春先の朝みたいな情景が浮かんだ,NEUTRAL,0.6409
ストレートに楽しめる曲,POSITIVE,0.9423
かわいい,POSITIVE,0.9801
ループ再生して作業用にしてる,NEUTRAL,0.9061
これはまた流行りそうな曲だ,NEUTRAL,0.7438
あー風きになっちまうよ,NEGATIVE,0.6967
1:10ネットミーム入れるの好き,POSITIVE,0.9895
中毒性ヤバすぎ,NEGATIVE,0.9938
ループ再生にしてると終わった後に再生されてテレビ番組のスポンサーが出るやつみたいになる（伝われ！）,POSITIVE,0.6101
0:15←ここ可愛い,POSITIVE,0.992
好きすぎるからストリーミング配信してほしいAppleとかｽﾎﾟｰﾃｨﾌｧｲとかそういうやつほしい,POSITIVE,0.624
小さい子特有のたどたどしい言葉遣いがいい！！,POSITIVE,0.9775
曲といいイラストといい全体的に中毒性えぐい,NEGATIVE,0.9398
1:26これはきゅう〇らりんです。,NEUTRAL,0.9429
1:18この感じのリズムありそうで無かったなんか行進したくなる,NEUTRAL,0.6262
こうゆうの好き,POSITIVE,0.9905
繰り返しても飽きないテンポでノリがとてもいいので癒しの時間ずっと聞いてます！良い！,POSITIVE,0.9943
絵が可愛すぎるww,POSITIVE,0.9877
前髪ロングだから外だとオールバックになるのめっちゃわかる,NEUTRAL,0.9515
全部かわいい,POSITIVE,0.9875
おすすめにでてきた曲良い曲だった！,POSITIVE,0.9921
"かわいい""ユキちゃん好きなんだよなぁ声も絵もこの曲最高だわ(๑´ﾛ`๑)～♪❤️",POSITIVE,0.9899
中毒性高すぎてお亡くなり,NEGATIVE,0.993
定期定期的に見たくなる,POSITIVE,0.9674
めっちゃ好きです！ありがとうございます！,POSITIVE,0.9949
今(このコメント書いたとき)15万再生だけど、ここからどんどん伸びると思う。100万再生いってもおかしくない。現在44万再生。,POSITIVE,0.9694
全部後ろに小並感ついてそうな歌詞好き,POSITIVE,0.984
中毒性めちゃ高い｡ずっとリピートしちゃう笑,NEGATIVE,0.8174
1:11伝説のキャベツ,NEUTRAL,0.9234
キャベツ(作画崩壊)を切るシーン好き,POSITIVE,0.9229
手拍子好き,POSITIVE,0.9835
有名になる予感！？今のうちに古参アピしよ,POSITIVE,0.7305
伝説のキャベツだｗｗｗｗ,NEUTRAL,0.5951
この子絶対照井刑事の親戚だろ,NEUTRAL,0.9361
めちゃめちゃかわいいし力入ってるなーと思って登録者数みたらこれで1万！？桁もう1桁多くてもおかしくないくらいにはクオリティ高い良曲でした,POSITIVE,0.9875
このリズム中毒性ありすぎて何回も聞いてしまうw,NEGATIVE,0.9028
人間が歩けなくなるのは大体17m/sぐらいの風かららしい………歌愛ちゃんもう帰ったら？,NEGATIVE,0.9062
強風でオールバックになる曲なんだっけと思って「強風オールバック」で調べたら10割合ってた,NEUTRAL,0.6129
キャベツ検定おもろすぎる,POSITIVE,0.9507
オススメに流れて来たけど、中毒性があるので最高です。,POSITIVE,0.789
強風に煽られる謎の生命体かわいい,POSITIVE,0.9724
流行る(*´ω｀*),POSITIVE,0.5737
好きすぎて一生聴いてんだけど、絶対深いメッセージ性とかないんだろうな〜ってニヤニヤしてる,NEUTRAL,0.6303
なにか深い意味がありそうでないと見せかけてあるのかな？,NEUTRAL,0.9366
ちょこちょこパロディを挟んでくるの好き,POSITIVE,0.9874
定期的に聞いてたらジャルジャルのコントがおすすめで出てきた,POSITIVE,0.9735
全体的にかわいくて好きw,POSITIVE,0.9921
スキ,NEUTRAL,0.8012
謎キャベツ好き,POSITIVE,0.869
ゆるっゆるの内容の歌詞すき,POSITIVE,0.987
世界一認知度の高いキャベツ,NEUTRAL,0.8344
丁度歩く時のリズムと同じだから散歩しながら聴くとたのしーんだこれが！！,POSITIVE,0.9773
この曲なんか好きw,POSITIVE,0.9808
この天才なんか聞いたことあるような気がすると思ったら歯医者さんのやつや、歯がぬかれるやつ,NEGATIVE,0.895
キャベツの作画崩壊感がたまらん,NEGATIVE,0.9863
可愛い、この言葉しか見つからない,POSITIVE,0.918
小学生でその包丁の使い方は危ないよ！,NEGATIVE,0.9053
朝通勤中に聴いてたら、小学生の頃に戻りたくなった…；；,NEGATIVE,0.9061
風が強いだけでこんな神曲は作らんのよ,POSITIVE,0.6311
昨日12万再生だったのにもう15万再生になってる…！？,NEUTRAL,0.5897
耳に残るリズムで、今日の鼻歌が決まりました。,POSITIVE,0.853
聞けば聞くほど沼るタイプの曲だこれ,NEUTRAL,0.8146
ネタかもわからんのにネタネタ言ってるやつ失礼とか思わんの？ガイジ？,NEGATIVE,0.9803
この人絶対有名になるわ,POSITIVE,0.9759
リコーダー好きすぎる,POSITIVE,0.9791
キャベツすき,POSITIVE,0.9842
唐突な作画崩壊キャベツで笑ったw,POSITIVE,0.7404
ハトハトハトハト大乱闘のとこすき,POSITIVE,0.991
群馬県在住終わったわ天気がいいのに進めない風強すぎてお亡くなり常時的にオールバック,NEGATIVE,0.9182
誰も触れないキャベツの神作画,POSITIVE,0.8877
これサブスクにないのつらい！出てほしい！,NEGATIVE,0.9912
ﾝﾁｬｯﾝﾁｬｯﾝﾁｬｯﾝﾁｬｯってリズムが癖になる,NEUTRAL,0.5115
小学生の歌愛ユキ使うのすこ,POSITIVE,0.884
中毒性がとんでもない,NEGATIVE,0.9719
伝説のキャベツで草,NEUTRAL,0.9327
1:12作画崩壊キャベツすき,POSITIVE,0.9881
リコーダークセになる……吹いてるユキちゃんも動物もキャベツもかわいい,POSITIVE,0.9773
カラス可愛い。,POSITIVE,0.99
なんだこれ！✨可愛すぎるし見てて聞いてて楽しい😂,POSITIVE,0.9939
……って、思いましたのとこ二拍置くの好きすぎる,POSITIVE,0.9792
音数は少なくて1音も軽いんだけど謎に中毒性のあるメロディが軽くて中身はないけど共感性のある歌詞に合ってる好き,POSITIVE,0.9887
絶対流行ると予想します！,POSITIVE,0.9122
うあ〜….好き…………,POSITIVE,0.9865
…っすぅぅぅ……（呼吸音）すぅぅぅきぃいいだあああぁぁぁ‼︎‼︎,NEGATIVE,0.6546
あぁ!神作画のキャベツだ!,POSITIVE,0.9836
歌詞に共感した,POSITIVE,0.8706
サビの中で時々、スタッカートみたいな刻むような歌い方が、強風で息するの難しくて、上手く歌えない感じで好き,POSITIVE,0.9576
キャベツが作画崩壊してて草,NEGATIVE,0.8807
伸びるだろこれコメント置いとこ,POSITIVE,0.7608
切実にこのイラストのLINEスタンプほしい,POSITIVE,0.8242
リコーダーと定期が頭に残っちゃうw,POSITIVE,0.6689
音楽もMVもかわいくてとても好き流行れー！！！,POSITIVE,0.9924
キャベツはわかるけど、犬なのか猫なのかワケわからんのすこ,NEGATIVE,0.9794
キャベツよく見たらアニメの作画崩壊でよく出るツルツルキャベツだ,NEUTRAL,0.9074
キャベツの作画崩壊パロってるの好き,POSITIVE,0.9743
名前に既視感あるな〜と思ったらかつて毎日聴いてたメドレー製作者様でしたか…泣いた,NEUTRAL,0.6658
なにこれ、中毒性えぐい、可愛い、、！！,POSITIVE,0.9691
トトロみたい,NEUTRAL,0.8927
今日出かける前にヘアアイロンとケープで頑張って固めた完璧な前髪が外出た瞬間強風でお亡くなりになったので聞きに来ました！！私の30分返して,POSITIVE,0.8679
これ絶対流行ると思います,POSITIVE,0.9132
おいおい、このアニメの作画終わってるだろ()なんでキャベツがただの丸なんだよ！！,NEUTRAL,0.7134
作画崩壊キャベツすこ,NEUTRAL,0.8998
これくるんちゃう？,NEUTRAL,0.6584
これは伸びる超好きかわいい,POSITIVE,0.9956
リズムが耳に残り、アニメション可愛くて、歌詞の語彙力低くて好き。ユキちゃんも可愛くて全てが神。1:39の横からジト目で出てくるユキちゃん好きすぎる,POSITIVE,0.992
中毒性ありすぎる,NEGATIVE,0.9935
🎵…ってのリズムが斬新で好き☺️,POSITIVE,0.987
なんか、良い。来てる曲なんかな？,POSITIVE,0.947
どこぞのアニメみたいなキャベツしてる,NEUTRAL,0.9188
歌愛ユキの曲めっちゃ好きだから、この人に会えて(？)というか見つけることができてクッソ嬉しい,POSITIVE,0.9941
事情全然知らないけど、この曲がボカコレ出てたとしたら、上位行けそうなくらい勢いあったのに、なんで出場しなかったんだろうか。,NEGATIVE,0.9827
風が強かっただけで曲作んのは普通に天才やってw,POSITIVE,0.83
全部かわいい,POSITIVE,0.9875
サビが良いですね,POSITIVE,0.9853
1:11キャベツ,NEUTRAL,0.9331
かわいい,POSITIVE,0.9801
カスタネットの拍が絶妙だわ。カラスすげえ,POSITIVE,0.9436
ユキちゃん可愛いな…,POSITIVE,0.9846
作画崩壊キャベツすき,POSITIVE,0.9921
中毒性ありすぎて寝る前起きた時に毎日感謝の1再生をする生活になってしまった,NEGATIVE,0.9486
開幕出てくる毛ボサボサのワンちゃんグッズ化してほしいくらい好き,POSITIVE,0.9881
伸びるなこれ,POSITIVE,0.5969
十二万再生！,POSITIVE,0.8371
BAABkarakuriの久本雅美MAD思い出した,NEUTRAL,0.8556
延びれ〜,NEGATIVE,0.7428
日常みたいな絵で好き,POSITIVE,0.9902
風に抵抗するポメラニアンとユキちゃんがかわいい気が抜けるリコーダーとトライアングルのチンって音が好き,POSITIVE,0.9805
これ流行りそう。てかハマったわ,POSITIVE,0.9607
毎日聴きに来てる,POSITIVE,0.5198
ゆるゆるしててかわいいあとリコーダーのﾌﾟｨ⤴︎︎︎(？)がかわいいw,POSITIVE,0.985
言葉選びが天才すぎて定期定期的に聴いてる,POSITIVE,0.9719
曲もアニメーションもよすぎる…。,POSITIVE,0.9043
アニメーションも曲も全部かわいい,POSITIVE,0.9905
曲名とサムネのインパクトに惹かれてきたらとんだ神曲だった,POSITIVE,0.9734
中毒性高すぎ,NEGATIVE,0.9934
ワンちゃん🐶かわいいw,POSITIVE,0.953
なにこの謎の中毒性,NEGATIVE,0.8333
日常みたいなアニメ好き,POSITIVE,0.9666
かわいいwwww,POSITIVE,0.9838
なんだこの可愛い曲,POSITIVE,0.981
即効でチャンネル登録した。,POSITIVE,0.7919
やばい好きすぎる,POSITIVE,0.9919
曲も絵もめちゃくちゃ好みで登録しました！どこで停止しても可愛い絵が…,POSITIVE,0.9842
癖になるメロディーとリコーダーパート(*´艸｀*),NEUTRAL,0.741
サムネにも曲にもMVにも惚れた,POSITIVE,0.9762
リスカピアノがめちゃくちゃいい,POSITIVE,0.9927
キャベツ検定不合格,NEGATIVE,0.7903
伝説の作画じゃねーーか！！料理するってレベルじゃねーぞ！1:11,POSITIVE,0.9305
超手抜きなキャベツすこ,POSITIVE,0.8581
ﾋﾟｯﾎﾟｯﾋﾟｯﾋﾟｯﾎﾟﾋﾟｯﾎﾟ⤴︎︎︎みたいなリコーダーの音が気持ち良い^,POSITIVE,0.988
❤️,NEUTRAL,0.4968
キャベツの絵www,NEUTRAL,0.7137
リコーダーすこ,POSITIVE,0.9092
脳みその無い部分後付けされたみたいな快感やばい脳汁で前頭葉溶けるて,NEUTRAL,0.5065
ユキちゃん可愛いし、白い犬なのか猫なのかよくわからないのも可愛いし、何より曲がいい！伸びろ！！！！そしてカラオケで歌いたいいいいい！,POSITIVE,0.9934
｢外でた瞬間終わったわ｣とか歌詞の語彙力が少ないの小学生って感じしてすき。,POSITIVE,0.9477
0:551:19__人人人人人人人__＞謎の集中線＜￣Y^Y^Y^Y^Y^Y^Y￣,NEUTRAL,0.7107
って重いました。,NEGATIVE,0.9531
定期定期的にイヤーワーム,NEUTRAL,0.7678
かわええ,NEUTRAL,0.8071
中毒！,NEUTRAL,0.7377
風強くて髪型が崩れるだけの歌なのに何だこの中毒性…,NEGATIVE,0.9854
あのキャベツかwww,NEUTRAL,0.9339
これはいつか爆発的に伸びるやつ,POSITIVE,0.8624
ほんとに私の学校の市は冬は強風だから前髪なんて気にしてる暇無いっていうの思い出した突風でポニーテール飛んでないか振り返っちゃう(笑),NEUTRAL,0.9052
中毒なっちゃった,NEGATIVE,0.8709
タイトルとサムネで全て察せるの好き,POSITIVE,0.9901
作画崩壊キャベツすこ,NEUTRAL,0.8998
ボールキャベツネタ懐かしいくて好き1:12,POSITIVE,0.9774
ド屑と交互に聴くと自分の中のユキちゃんの概念がぐらつくのでおすすめ,POSITIVE,0.965
0:53ハト大乱闘のリズム感好き,POSITIVE,0.9723
定期定期定期的にオールウォッチしてしまう,NEUTRAL,0.8522
1:12作画崩壊キャベツすこ,NEUTRAL,0.8727
好き,POSITIVE,0.9401
ほんまに謎の中毒性がある,NEGATIVE,0.9375
途中にキャベツ作画検定あるの好き。,POSITIVE,0.9842
鳩大乱闘が好きすぎるwwww笑っちまうよw,POSITIVE,0.9877
歌愛ユキのビジュアル初めて見たわクソかわいいやん,POSITIVE,0.989
とりあえずコメ残して古参になろ𓏲𓂅𓂅🎒🕊🐶,POSITIVE,0.826
カスタネッ鳥が愛おしい,POSITIVE,0.9829
