label,text,score
1,なんか色んなボカロ曲のいいとこどりしたみたいなMVだみてて飽きない,0.9003
-1,定期定期的に聞きたくなーる♪癖になる…((初コメ失礼します,0.7619
1,リコーダーの音が好きすぎでリピートしちゃう何だこのリズム！,0.97
1,カスタネットカラスが可愛すぎて進めない,0.4991
1,いいんよ、こういう考察なしで脳死して聞ける曲は,0.6244
1,可愛！,0.9922
1,神曲,0.9224
1,普通に好きになってしまった,0.8611
-1,生き物たちの動きがクセになる…,0.9736
1,何この超丁寧に作られた雑クオリティは,0.9119
1,七転び八起きない味があって好き,0.9876
1,やばい中毒性やばい,0.9887
1,風強すぎてお亡くなりのリズム感好き,0.977
1,自転車通学が楽しみです,0.9856
1,ちょっとヤツメ穴感があって好き,0.9875
1,リコーダーパート大好きです笑,0.9826
1,前みた時10万ぐらいだったのに60万超えててびっくりしためっちゃ可愛くていい曲,0.9882
1,リコーダーがよすぎる,0.931
-1,プリキュアキャベツしっかり馬鹿にしてて草,0.8557
1,かわいすぎる,0.9604
1,機械音はあまりすきではないが、アニメがかわいくてずっとみた。。,0.9263
1,日毎に数万ずつ再生回数増えてるの凄い,0.8804
1,曲かわいい。絵かわいい。外出た瞬間終わったわ→わかる。,0.986
1,これめっちゃ好き,0.991
1,暴風に立ち向かうポメ好き,0.9756
1,2日前に初めて聞いて可愛い曲だなと思ってたけど意外と回って無かったからこんなもんなのかって感じてたけどいきなり伸びすぎじゃない？笑,0.5331
1,ムカつきながらYouTube開いて、おすすめ1番上だったから聴いたらもう全部どうでも良くなりました。ほんとにおすすめってすげぇなってなりました。行ってきます。,0.9872
1,キャベツwwwwwwww,0.5017
1,かわいい,0.9801
1,この人天才やな,0.667
1,なんかめっちゃ可愛い小学生のキャラかすごく合ってる,0.7283
1,せっかくセットした前髪が強風でオールバックにされて軽く病んだ日におすすめに流れてきて励まされました。ありがとうございます😊,0.9796
1,キャベツ切るとこ好き,0.9856
1,これずっと「強風オールバック(feat竈○炭○郎)」に見えてビビってた。良曲ありがとうございます,0.9862
1,歩いてるリズムが絶妙に裏拍なの気持ち良すぎる,0.9895
-1,こりゃまたとんでもねぇのがキタァ…,0.7013
1,MVそのまま使ってる歌みたはただの流行りに乗りたがりのリスペクト無い奴ら。ユキちゃんのビジュアルでユキちゃんが歌ってるから良いんだ。,0.7515
1,すげー好き,0.9881
1,才能あるね！5年後は有名になってる中学生だよ。きっと,0.9811
1,アニメキャベツみたいなキャベツにしてるセンス好き,0.9652
1,すんごい好き,0.9797
1,何も考えてなくて好き,0.9874
1,っての使い方い最強すぎる。😊,0.9456
-1,1:12これ絶対作画崩壊キャベツパロだろ,0.9742
1,これから伸びるぞー,0.9876
1,これ、あと1週間もしたらミリオンあるだろ,0.8946
1,0:14ここすき,0.9137
-1,余りにも短くて物悲しい,0.9627
1,キャベツがいい,0.9344
1,かわいい〜！,0.9905
1,こういうのでいいんだよ,0.7965
1,オールバック、髪型もだし体も後退するよな寝転んでころがって行けたら1番進めるんよ,0.5454
1,なんかこの曲聴くと全てがどうでも良くなるw,0.9647
1,小学生が考えたみたいな歌詞好きすぎる,0.9822
-1,俺が最初にこの動画見たときは数万再生だったのに、今見たら60万再生以上されてて見間違いかと思った。元々それくらいのポテンシャルがあったと思うけど、知名度の問題で再生数少ないなと思ってたらこの短期間でここまで伸びるのか…。何が起きるか分からんもんやね,0.8688
1,ﾎﾟﾌｭﾍｰみたいなリコーダー好き,0.9272
1,ずっと聴けるなマジで,0.6584
-1,可爱,0.591
1,めっちゃ伸びとるw,0.9736
1,なんだこれ、可愛すぎる,0.9932
1,イラスト可愛すぎ…このイラストでグッズ欲しい,0.9897
1,みんなぁぁあああああ古参アピするぞぉぉぉぉぉおおおおおおお,0.4848
1,作画崩壊キャベツ好き,0.9675
1,なんか好きだわこれw,0.9715
1,リコーダー好き,0.9649
1,この動画伸びるわ、めちゃいい,0.995
1,ユキちゃんのややハスキーな声と分かりやすい歌詞がいいバランスとってる,0.9887
-1,ただの群馬,0.7397
1,友達から可愛くね？って送られてきて見事にハマった朝準備してる時とか聞いちゃうw,0.9885
1,1:25ここ、きゅうくらりんオマージュっぽくて好き,0.9919
1,中毒性あるわ……,0.9886
-1,なんか耳が気持ちい,0.9826
1,ほんとに可愛くて大好き、伸びてて嬉しい,0.9951
1,"ファッションもそうだけど、""オシャレ""ってやっぱり一貫したコンセプトから生まれてくるよねこの動画は抜かりなくオシャレ",0.9544
1,間奏に出てきたキャベツ切ってるシーンがアニメの「夜明け前より瑠璃色な」に出てくるやつなん好感しかない,0.9619
0,一昨日まで10万再生だったのに…もう60万再生！？,0.5943
1,音外すのをこんなに愛くるしくさせるの天才かて,0.8902
-1,農道とか開けた場所だいたい向かい風でを立ちこぎしても進んでる感じしないの思い出したwwなんでかわからんけど学校の行きも帰りも向かい風なんだよな〜,0.9289
0,もう1万で60万再生行くやんけ…すげー,0.8594
1,犬の画力小学生で好き,0.9809
-1,くせになりゅううううううう,0.8935
1,変に癖になる、かと言って鬱陶しく頭に残る感じでも無い好んで聴きに来たくなる,0.5968
1,センス神がかってんなぁ,0.9785
1,神！！！！,0.9815
0,昨日の時点でまだ30万前後だったのに、一気に増えててヤバ,0.944
1,なんかコウメ太夫頭の中に出てきて1人でツボってた,0.6093
1,伸びスゲェーな,0.9107
1,ユキちゃんのボカロ小学生を最大限生かした曲きた…,0.8427
-1,既視感のあるキャベツやなぁ、、、、,0.8721
1,画面いっぱいの癒し、最高だ。,0.9948
1,すげぇ曲だ、、、、ありがとうございます😭,0.9848
1,全てが調和した面白さ。,0.9725
1,リズムもいいし、アニメーションもかわいいし、ゆこぴさんの日記みたいな歌詞もいい…ぜんぶが素敵！,0.9943
1,伸びがエグい,0.5073
1,数千回の時に見始めたらいつのまにか50万回再生されてて見つけた自分運が良かったと思った,0.9845
1,1.25倍リズム良いから標準に飽きてきた人におすすめ,0.9551
1,リコーダーであえて外した音程使ってるの最高笑,0.7757
1,ぅおぉいつの間にかこんな伸びてたwww何度も聴きたくなる,0.9595
1,わりとはやめにこの曲見つけられたことに感動してる,0.9745
1,オデコちゃん(勝手に言っている)かわいい,0.9759
1,これは流行る（確信）,0.8881
1,歌詞と絵の組み合わせが最高クソかわいい,0.9929
1,さっき見つけたけど中毒性高くて無限に聴いていられる,0.6055
1,風強かった時で曲作るのは強すぎます笑笑面白くて可愛いです！！,0.9938
1,いい曲に出会ってしまった,0.9856
1,すき,0.8999
1,見る度に万単位で再生数が増えててすごい…,0.8947
1,やばい、この曲中毒性高すぎる。今日初めて見つけたけど、もう50回は再生しとる,0.9251
1,絵も曲も全体的に可愛くてオシャレで好みだわ〜個人的にカスタネットカラスが1番好き,0.9911
1,とりかわいい,0.9879
1,全てが可愛い…,0.9766
1,再生数伸び方えぐい。2日で10万→55万,0.553
1,なんだこのふわふわ…えすき、結婚しようぜ,0.9784
1,0:13ここからのカラスとハト（？）可愛い,0.9919
1,ちょい大袈裟な日常をテーマにしたボカロPなった方いい,0.7237
1,アップロードされた日からずっと聴いてる…めちゃくちゃハマってるわ,0.9836
1,今のうちにこの曲の古参ヅラしとこ、これから応援します!,0.9849
1,間奏のキャベツの作画崩壊ネタクソ懐かしくて笑った,0.8043
-1,色んな音ゲーにこのまま実装されて初見殺しくらいたい,0.9892
1,ゆるすぎて好き,0.9894
1,なんも考えなくていい歌詞で音色も尖ってなくてやさしいこんなに幸せになれるボカロ初めてかもしらん。,0.8801
1,周りにいるゆるふわな動物たちかわいすぎるやろ,0.9805
1,これ好き中毒性すご,0.8893
1,トライアングルスタンバイ鳥すき,0.9919
1,0:53ハトハトハト大乱闘好きすぎる,0.9731
1,最近の流行りはカッコイイ（笑）ボカロ（笑）なのにこういうの出してくれるPホンマに好き,0.9908
-1,くせになる,0.9824
1,大好き,0.9883
1,ガチャポン虚無ーパールーパー好き,0.9271
1,こうゆう頭空っぽにして見れるの好き,0.9882
-1,キャベツはもう許してやってくれないか,0.5711
1,バキバキ作画崩壊のキャベツすき,0.9894
-1,このリズミカルな音程クセになる👌,0.5555
1,今日だけで10万再生くらい増えたのえぐい,0.6299
1,えぐい中毒性もってる,0.9324
1,定期定期的に見たくなる(累計30再生目ぐらい),0.9691
-1,なんかリズムとかクセになります（笑）,0.8652
1,00:54ここ好き,0.9884
1,エグい伸び方しててワロタ,0.98
1,絶対にバズる,0.4806
1,来月には100万再生行きそう,0.969
1,定期的に聞きたくなる,0.7665
1,強風にあおられてる犬？のイラストすき,0.9832
1,某中国アプリ受けよさそう。かわいい,0.9713
1,見るたび5万再生ずつ増えてる…すごい。,0.7286
1,頭から離れてくれない冗談抜きで５０回くらい聞いてるくらい好き,0.9877
1,風に煽られてオールバックになってるユキちゃんかわいい,0.9797
1,なんか癖になるリズムとメロディーが頭の中に響いていつの間にか10回以上聞いている,0.6888
1,1時間前にみてまた戻ってきたけど再生回数が1万増えてた笑,0.8098
-1,風強い日、進めないよな,0.9689
1,めっちゃわかる,0.8807
1,なにもかも愛おしい､､､,0.9066
1,movieも好き,0.9799
1,このユキちゃんアホそうで好き(とても褒めてる),0.9446
1,もう全部可愛い…w,0.9784
1,めっちゃ好きだwセンスしか感じない最近ののびまじですごいな,0.9603
1,リコーダーの音色がエモすぎる…,0.9578
1,これ1000万再生行ける！,0.9911
1,ゆるくてかわいい,0.9816
1,謎の中毒性,0.8729
1,1:18で集中線入るのめっちゃすき,0.995
1,どしどし再生数伸びててしゅご,0.75
1,ユキちゃんの小学生であることを最大限に引き出した歌詞と音作り（小学校で使う楽器ばかり）、そしてユキちゃん自身の登場する可愛いMV良すぎです！強風ポメや作画崩壊キャベツ、曲パロなど沢山あって楽しかったです！,0.9942
1,めちゃくちゃ伸び続けてるのすごいな。来月にはミリオン行くんじゃないか？,0.9828
